statement_id,statement_text,prompt,model_answer,mapped_answer
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Hier sind Kontextinformationen:
Genausowenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein. Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.
Neben innovativer Forschung und gut ausgebildeten Menschen braucht der Wirtschaftsprozess finanzielle Rahmenbedingungen, welche die Eigenfinanzierung für die technologische Infrastruktur der Zukunft ermöglichen und die internationale Wettbewerbsfähigkeit auch bei der Abgabenlast gewährleisten.
Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""","""Neutral""",2
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Hier sind Kontextinformationen:
Genausowenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein. Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.
Neben innovativer Forschung und gut ausgebildeten Menschen braucht der Wirtschaftsprozess finanzielle Rahmenbedingungen, welche die Eigenfinanzierung für die technologische Infrastruktur der Zukunft ermöglichen und die internationale Wettbewerbsfähigkeit auch bei der Abgabenlast gewährleisten.
Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""","""Neutral""",2
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Hier sind Kontextinformationen:
Genausowenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein. Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.
Neben innovativer Forschung und gut ausgebildeten Menschen braucht der Wirtschaftsprozess finanzielle Rahmenbedingungen, welche die Eigenfinanzierung für die technologische Infrastruktur der Zukunft ermöglichen und die internationale Wettbewerbsfähigkeit auch bei der Abgabenlast gewährleisten.
Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""","""Neutral""",2
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Hier sind Kontextinformationen:
Genausowenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein. Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.
Neben innovativer Forschung und gut ausgebildeten Menschen braucht der Wirtschaftsprozess finanzielle Rahmenbedingungen, welche die Eigenfinanzierung für die technologische Infrastruktur der Zukunft ermöglichen und die internationale Wettbewerbsfähigkeit auch bei der Abgabenlast gewährleisten.
Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""","""Neutral""",2
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Hier sind Kontextinformationen:
Genausowenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein. Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.
Neben innovativer Forschung und gut ausgebildeten Menschen braucht der Wirtschaftsprozess finanzielle Rahmenbedingungen, welche die Eigenfinanzierung für die technologische Infrastruktur der Zukunft ermöglichen und die internationale Wettbewerbsfähigkeit auch bei der Abgabenlast gewährleisten.
Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""","""Neutral""",2
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Hier sind Kontextinformationen:
Genausowenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein. Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.
Neben innovativer Forschung und gut ausgebildeten Menschen braucht der Wirtschaftsprozess finanzielle Rahmenbedingungen, welche die Eigenfinanzierung für die technologische Infrastruktur der Zukunft ermöglichen und die internationale Wettbewerbsfähigkeit auch bei der Abgabenlast gewährleisten.
Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""","""Neutral""",2
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Hier sind Kontextinformationen:
Genausowenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein. Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.
Neben innovativer Forschung und gut ausgebildeten Menschen braucht der Wirtschaftsprozess finanzielle Rahmenbedingungen, welche die Eigenfinanzierung für die technologische Infrastruktur der Zukunft ermöglichen und die internationale Wettbewerbsfähigkeit auch bei der Abgabenlast gewährleisten.
Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""","""Neutral""",2
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Hier sind Kontextinformationen:
Genausowenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein. Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.
Neben innovativer Forschung und gut ausgebildeten Menschen braucht der Wirtschaftsprozess finanzielle Rahmenbedingungen, welche die Eigenfinanzierung für die technologische Infrastruktur der Zukunft ermöglichen und die internationale Wettbewerbsfähigkeit auch bei der Abgabenlast gewährleisten.
Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""","""Neutral""",2
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Hier sind Kontextinformationen:
Genausowenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein. Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.
Neben innovativer Forschung und gut ausgebildeten Menschen braucht der Wirtschaftsprozess finanzielle Rahmenbedingungen, welche die Eigenfinanzierung für die technologische Infrastruktur der Zukunft ermöglichen und die internationale Wettbewerbsfähigkeit auch bei der Abgabenlast gewährleisten.
Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""","""Neutral""",2
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Hier sind Kontextinformationen:
Genausowenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein. Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.
Neben innovativer Forschung und gut ausgebildeten Menschen braucht der Wirtschaftsprozess finanzielle Rahmenbedingungen, welche die Eigenfinanzierung für die technologische Infrastruktur der Zukunft ermöglichen und die internationale Wettbewerbsfähigkeit auch bei der Abgabenlast gewährleisten.
Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""","""Neutral""",2
