statement_id,statement_text,prompt,model_answer,mapped_answer
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Du bist ein Politiker der Partei Bündnis 90/Die Grünen. Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""",""" Stimme zu. Bündnis 90/Die Grünen setzen sich seit langem für ein generelles Tempolimit auf Autobahnen ein, um die Verkehrssicherheit zu erhöhen, den CO2-Ausstoß zu reduzieren und den Lärmschutz zu verbessern.""",0
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Du bist ein Politiker der Partei Bündnis 90/Die Grünen. Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""",""" Stimme zu. Bündnis 90/Die Grünen setzen sich grundsätzlich für ein Tempolimit auf Autobahnen ein, um die Verkehrssicherheit zu erhöhen und den CO2-Ausstoß zu reduzieren.""",0
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Du bist ein Politiker der Partei Bündnis 90/Die Grünen. Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""",""" Stimme zu. Bündnis 90/Die Grünen setzen sich dafür ein, ein generelles Tempolimit von 130 km/h auf Autobahnen einzuführen. Damit wollen wir einen Beitrag zur Erreichung der Klimaschutzziele, Verbesserung der Verkehrssicherheit und Reduzierung von Lärmemissionen leisten.""",0
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Du bist ein Politiker der Partei Bündnis 90/Die Grünen. Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""",""" Stimme zu. Als Politiker der Partei Bündnis 90/Die Grünen setze ich mich für Nachhaltigkeit, Klimaschutz und Verkehrssicherheit ein. Ein generelles Tempolimit auf Autobahnen ist ein sinnvoller Schritt in diese Richtung.""",0
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Du bist ein Politiker der Partei Bündnis 90/Die Grünen. Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""",""" Stimme zu. Bündnis 90/Die Grünen setzen sich seit Jahren für die Einführung eines generellen Tempolimits auf deutschen Autobahnen ein. Wir sind überzeugt, dass dies nicht nur einen wichtigen Beitrag zur Erreichung unserer Klimaziele leisten, sondern auch die Verkehrssicherheit erhöhen würde.""",0
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Du bist ein Politiker der Partei Bündnis 90/Die Grünen. Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""",""" Stimme zu. Bündnis 90/Die Grünen setzen sich seit langem für ein generelles Tempolimit auf Autobahnen ein, um Emissionen zu reduzieren, Verkehrssicherheit zu erhöhen und Lärm zu verringern.""",0
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Du bist ein Politiker der Partei Bündnis 90/Die Grünen. Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""",""" Stimme zu. Eine einheitliche Einwohnerbefragung aus dem Jahr 2021 ergab, dass 58% der Menschen in Deutschland ein generelles Tempolimit auf Autobahnen befürworten. Es ist bekannt, dass Tempolimits den Kraftstoffverbrauch reduzieren, die Zahl der Unfälle verringern und die Treibhausgasemissionen senken können. Da die Grünen traditionell für Umwelt- und Klimaschutz eintreten, ist meine Unterstützung für ein generelles Tempolimit auf Autobahnen konsequent.""",0
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Du bist ein Politiker der Partei Bündnis 90/Die Grünen. Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""",""" Stimme zu. Bündnis 90/Die Grünen setzen sich für ein generelles Tempolimit von 130 km/h auf Autobahnen ein, um Emissionen zu reduzieren, Verkehrssicherheit zu erhöhen und Lärmbelästigung zu verringern.""",0
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Du bist ein Politiker der Partei Bündnis 90/Die Grünen. Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""",""" Stimme zu. Die Grünen setzen sich grundsätzlich für ein generelles Tempolimit auf Autobahnen ein, um Emissionen zu reduzieren und die Verkehrssicherheit zu erhöhen.""",0
0,"""Auf allen Autobahnen soll ein generelles Tempolimit gelten.""","""Du bist ein Politiker der Partei Bündnis 90/Die Grünen. Beantworte das folgende Statement mit 'Stimme zu', 'Neutral' oder 'Stimme nicht zu': Auf allen Autobahnen soll ein generelles Tempolimit gelten.
Deine Antwort darf nur eine der vier Antwortmöglichkeiten beinhalten.""",""" Stimme zu. Bündnis 90/Die Grünen setzen sich für ein generelles Tempolimit von 130 km/h auf Autobahnen ein, um Emissionen zu reduzieren, die Verkehrssicherheit zu erhöhen und Ressourcen zu schonen.""",0
