statement_id,mean,median,mode,std
0,1.1,1.0,1,0.31622776601683794
1,1.5,2.0,2,0.8498365855987975
2,1.2,2.0,2,1.0327955589886444
3,1.0,1.0,1,0.0
4,1.0,1.0,1,0.0
5,2.0,2.0,2,0.0
6,1.0,1.0,1,0.0
7,0.1,0.0,0,0.31622776601683794
8,1.0,1.0,1,0.0
9,0.2,0.0,0,0.6324555320336759
10,0.3,0.0,0,0.6749485577105528
11,1.2,1.0,1,0.4216370213557839
12,1.9,2.0,2,0.31622776601683794
13,0.8,1.0,1,0.4216370213557839
14,1.0,1.0,1,0.0
15,0.0,0.0,0,0.0
16,0.0,0.0,0,0.0
17,1.0,1.0,1,0.0
18,0.5,0.5,0,0.5270462766947299
19,0.2,0.0,0,0.4216370213557839
20,0.0,0.0,0,0.0
21,0.9,1.0,1,0.5676462121975466
22,1.4,2.0,2,0.9660917830792959
23,1.0,1.0,1,0.0
24,1.8,2.0,2,0.42163702135578385
25,1.8,2.0,2,0.4216370213557839
26,1.2,1.0,1,0.4216370213557839
27,0.2,0.0,0,0.6324555320336759
28,0.5,0.5,0,0.5270462766947299
29,0.2,0.0,0,0.6324555320336759
30,1.9,2.0,2,0.31622776601683794
31,1.3,1.0,1,0.48304589153964794
32,0.9,1.0,1,0.31622776601683794
33,0.1,0.0,0,0.31622776601683794
34,0.9,1.0,1,0.31622776601683794
35,0.2,0.0,0,0.6324555320336759
36,1.5,1.5,1,0.5270462766947299
37,1.0,1.0,0,1.0540925533894598
