statement_id,mean,median,mode,std
0,4.0,4.0,4,0.0
1,2.0,2.0,2,0.0
2,2.0,2.0,2,0.0
3,2.0,2.0,2,0.0
4,2.0,2.0,2,0.0
5,1.0,1.0,1,0.0
6,1.5,1.5,1,0.5270462766947299
7,1.0,1.0,1,0.0
8,2.0,2.0,2,0.0
9,4.0,4.0,4,0.0
10,4.0,4.0,4,0.0
11,2.0,2.0,2,0.0
12,4.0,4.0,4,0.0
13,4.0,4.0,4,0.0
14,4.0,4.0,4,0.0
15,2.0,2.0,2,0.0
16,2.0,2.0,2,0.0
17,2.0,2.0,2,0.0
18,1.0,1.0,1,0.0
19,4.0,4.0,4,0.0
20,1.0,1.0,1,0.0
21,2.0,2.0,2,0.0
22,3.0,3.0,3,0.0
23,3.0,3.0,3,0.0
24,2.0,2.0,2,0.0
25,2.0,2.0,2,0.0
26,4.0,4.0,4,0.0
27,1.6,2.0,2,0.5163977794943222
28,3.0,3.0,3,0.0
29,4.0,4.0,4,0.0
30,2.0,2.0,2,0.0
31,2.0,2.0,2,0.0
32,2.0,2.0,2,0.0
33,4.0,4.0,4,0.0
34,2.0,2.0,2,0.0
35,3.5,3.5,3,0.5270462766947299
36,2.0,2.0,2,0.0
37,1.6,2.0,2,0.5163977794943222
38,2.0,2.0,2,0.0
39,1.0,1.0,1,0.0
40,1.0,1.0,1,0.0
41,1.0,1.0,1,0.0
42,2.0,2.0,2,0.0
43,2.0,2.0,2,0.0
44,2.0,2.0,2,0.0
45,2.0,2.0,2,0.0
46,2.0,2.0,2,0.0
47,2.0,2.0,2,0.0
48,1.8,2.0,2,0.4216370213557839
49,2.0,2.0,2,0.0
50,2.0,2.0,2,0.0
51,2.0,2.0,2,0.0
52,2.0,2.0,2,0.0
53,2.0,2.0,2,0.0
54,2.0,2.0,2,0.0
55,2.0,2.0,2,0.0
56,2.0,2.0,2,0.0
57,4.0,4.0,4,0.0
58,3.0,3.0,3,0.0
59,4.0,4.0,4,0.0
60,1.0,1.0,1,0.0
61,2.0,2.0,2,0.0
